id,gender,region,city,age,edu_degree,major,inistitute
163143024,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الملك خالد
162627058,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,هندسة كهربائية,جامعة المجمعة 
168807207,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,لغات وترجمة - انجليزي,جامعة جازان 
168439496,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,اللغة الإنجليزية - معلمين,جامعة جازان 
165378272,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,هندسة ميكانيكية,أخرى
162999080,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,لغة عربية,جامعة طيبة
166432992,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الطائف 
171400341,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,إدارة عامة,جامعة نجران
172876426,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,محاسبة,جامعة الطائف 
161754709,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الملك فيصل 
162996856,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,قانون,جامعة الحدود الشمالية 
169266206,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة الملك سعود
172869729,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة الملك عبد العزيز
163038944,ذكر,الرياض,شقراء,23.0,دبلوم تقني أو ما يعادله,تمريض,أخرى
